,name,lic_no,details_url,lic_type,lic_status,lic_exp_date,lic_sec_status,city,state,county,zipcode,depth,download_timeout,download_slot,download_latency,address,lic_issue_date,parcel_no
558,BURRELLS AUTOMOTIVE,193408,/details/1310/ARD/193408/4216f544ff3fe8fc47032a79148f2286,Automotive Repair Dealer,Valid,"March 31, 2021",,CLEARLAKE,California,LAKE,95422,1,180.0,search.dca.ca.gov,0.9145536422729492,7070 OLD HWY 53,,No APN MATCH
559,BRITISH AND EUROPEAN CAR REPAIR,250189,/details/1310/ARD/250189/920306d6ee1da0d9b46107a03b8f7511,Automotive Repair Dealer,Valid,"April 30, 2020",,SAN DIEGO,California,SAN DIEGO,92110,1,180.0,search.dca.ca.gov,0.20345282554626465,3035 MOORE ST  STE A,,No APN MATCH
560,BRITISH AND EUROPEAN,295362,/details/1310/ARD/295362/48428206c7512ff4315ea067099739b5,Automotive Repair Dealer,Valid,"September 30, 2020",,BERKELEY,California,ALAMEDA,94702,1,180.0,search.dca.ca.gov,0.19148802757263186,1345 SAN PABLO AVE,,No APN MATCH
561,BRITISH AMERICAN MOTORCYCLES,274166,/details/1310/ARD/274166/c608f8cdb3384eb6a8128ec7444aa77c,Automotive Repair Dealer,Valid,"September 30, 2020",,SIGNAL HILL,California,LOS ANGELES,90755,1,180.0,search.dca.ca.gov,0.14760375022888186,"2502 N PALM DR, UNIT B",,No APN MATCH
562,BUERGE FORD,1270,/details/1310/ARD/1270/66557cc0c04df33588271dfdc26062f8,Automotive Repair Dealer,Cancelled,"January 31, 2015",,LOS ANGELES,California,LOS ANGELES,90025,1,180.0,search.dca.ca.gov,0.7868974208831787,11800 SANTA MONICA BLVD,,No APN MATCH
563,BRITISH & EUROPEAN MOTORS INC,263526,/details/1310/ARD/263526/f4a6c0c0245e6cb84c15719e6c298bb6,Automotive Repair Dealer,Valid,"October 31, 2020",,REDWOOD CITY,California,SAN MATEO,94063,1,180.0,search.dca.ca.gov,0.22639870643615725,2696 BAY RD,,No APN MATCH
564,BRITISH & ITALIAN AUTO REPAIR,144228,/details/1310/ARD/144228/2c847e0013dc252f3757b19a902ccadf,Automotive Repair Dealer,Cancelled,"January 31, 2014",,SAN DIEGO,California,SAN DIEGO,92110,1,180.0,search.dca.ca.gov,0.2672719955444336,3770 A HANCOCK STREET,,No APN MATCH
565,"BREMEN MOTOR WORKS AG, INC",218581,/details/1310/ARD/218581/5d5a763e7c9b82947ceaad75d890cdbf,Automotive Repair Dealer,Delinquent,"January 31, 2020",,ORANGEVALE,California,SACRAMENTO,95662,1,180.0,search.dca.ca.gov,0.21343064308166504,6326 MAIN AVE #12,,No APN MATCH
566,BRITISH & EUROPEAN AUTO REPAIR,12496,/details/1310/ARD/12496/73cbc0b3ebe5e39c083622ce29402880,Automotive Repair Dealer,Valid,"March 31, 2021",,SUNNYVALE,California,SANTA CLARA,94087,1,180.0,search.dca.ca.gov,0.3011922836303711,683 E EL CAMINO REAL UNIT C,,No APN MATCH
567,BRENT'S MOBLE TRUCK REPAIR  (Previous Name),281667,/details/1310/ARD/281667/c92f27181acc9ed4949ec2d65a9a32b2,Automotive Repair Dealer,Cancelled,"October 31, 2016",,GILROY,California,SANTA CLARA,95020,1,180.0,search.dca.ca.gov,0.3091731071472168,2025 JEANIE LN,,No APN MATCH
568,BRODIES TIRE & BRAKE INC,114155,/details/1310/ARD/114155/d53c7d024ae5bbf891820f00cd432a38,Automotive Repair Dealer,Valid,"November 30, 2020",,PETALUMA,California,SONOMA,94952,1,180.0,search.dca.ca.gov,0.766948938369751,1276 PETALUMA BLVD N,,No APN MATCH
569,BRANNAN AUTO EXPERTS INC,268315,/details/1310/ARD/268315/3dcae3ec7c916efddea7a0edd7a08d4e,Automotive Repair Dealer,Valid,"March 31, 2021",,SAN FRANCISCO,California,SAN FRANCISCO,94107,1,180.0,search.dca.ca.gov,0.20345520973205566,955 FOLSOM STREET,,No APN MATCH
570,BRANNAN AUTO EXPERTS,290308,/details/1310/ARD/290308/85e8962ea31a936aeac533bbf2a4e2cf,Automotive Repair Dealer,Valid,"April 30, 2021",,SAN LEANDRO,California,ALAMEDA,94577,1,180.0,search.dca.ca.gov,0.20245718955993647,1946 DAVIS ST,,No APN MATCH
571,BREAK CENTER  (Previous Name),292836,/details/1310/ARD/292836/438893a04198d00d1dafdf8440768fdc,Automotive Repair Dealer,Valid,"December 31, 2020",,LAWNDALE,California,LOS ANGELES,90260,1,180.0,search.dca.ca.gov,0.2832460403442383,4732 MANHATTAN BEACH BLVD,,No APN MATCH
572,BRANFORD AUTOMOTIVE MACHINE SHOP,275599,/details/1310/ARD/275599/4bd97260099abcd08eb9d4b71237af04,Automotive Repair Dealer,Cancelled,"February 28, 2018",,SUN VALLEY,California,LOS ANGELES,91352,1,180.0,search.dca.ca.gov,0.2283875942230225,12276 BRANFORD ST,,No APN MATCH
573,BRANFORD AUTO WRECKING,222671,/details/1310/ARD/222671/724a975ae27bc985dbbdfc45186dbd57,Automotive Repair Dealer,Cancelled,"July 31, 2014",,SUN VALLEY,California,LOS ANGELES,91352,1,180.0,search.dca.ca.gov,0.19946718215942386,12276 BRANFORD ST,,No APN MATCH
574,BRANFORD AUTO BODY,270524,/details/1310/ARD/270524/0181ff7df570ba4a91b1c4cf09b279c4,Automotive Repair Dealer,Cancelled,"October 31, 2016",,SUN VALLEY,California,LOS ANGELES,91352,1,180.0,search.dca.ca.gov,0.198469877243042,12300 BRANFORD STE F,,No APN MATCH
575,BOTTAS AUTO BODY,66358,/details/1310/ARD/66358/9f024cc5e90751575f005f98df43734d,Automotive Repair Dealer,Valid,"November 30, 2020",,SAN FRANCISCO,California,SAN FRANCISCO,94118,1,180.0,search.dca.ca.gov,0.1705453395843506,3536 SACRAMENTO ST,,No APN MATCH
576,BORDER TIRE,294471,/details/1310/ARD/294471/215619a3df59efdd0f07ce9febac94e3,Automotive Repair Dealer,Valid,"May 31, 2020",,SANTA FE SPRINGS,California,LOS ANGELES,90670,1,180.0,search.dca.ca.gov,0.18551158905029294,13710 BORATE ST,,No APN MATCH
577,BORDER TIRE,294470,/details/1310/ARD/294470/d0a20bbb585ac33d4089416efb18bc62,Automotive Repair Dealer,Valid,"May 31, 2020",,LAKESIDE,California,SAN DIEGO,92040,1,180.0,search.dca.ca.gov,0.1855013370513916,12208 INDUSTRY ROAD,,No APN MATCH
578,BOLERO COMPANY,164063,/details/1310/ARD/164063/f9250a7969984d75584405136f618f58,Automotive Repair Dealer,Valid,"December 31, 2020",,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.14361882209777832,2905 UNION ST,,No APN MATCH
579,BORDENS AUTO REPAIR,150254,/details/1310/ARD/150254/1f97310b06f0778ed91c5642d7639a26,Automotive Repair Dealer,Cancelled,"November 30, 2004",,SANTA ROSA,California,SONOMA,95407,1,180.0,search.dca.ca.gov,0.21542668342590326,591 ASHWOOD DR,,No APN MATCH
580,BORDEN JUNCTION GARAGE,147759,/details/1310/ARD/147759/ffaf08e905bb846da52be993281864e2,Automotive Repair Dealer,Valid,"June 30, 2020",,BYRON,California,CONTRA COSTA,94514,1,180.0,search.dca.ca.gov,0.21941709518432614,3000 TAYLOR LANE,,No APN MATCH
581,BREAS SMOG TEST ONLY,248797,/details/1310/ARD/248797/26416d6de52922bb87512d2034f8dede,Automotive Repair Dealer,Valid,"September 30, 2020",,BREA,California,ORANGE,92821,1,180.0,search.dca.ca.gov,0.7150902748107909,815 S BREA BLVD,,No APN MATCH
582,BODEN AUTO HAUS  (Previous Name),292986,/details/1310/ARD/292986/e3d769b2168c7815021240e188130cbb,Automotive Repair Dealer,Valid,"December 31, 2020",,IRVINE,California,ORANGE,92614,1,180.0,search.dca.ca.gov,0.20245623588562006,1811 REYNOLDS AVE,,No APN MATCH
583,BOBS MUFFLER SHOP,271782,/details/1310/ARD/271782/12d650b6b218a924a5b3bcf4435f5a95,Automotive Repair Dealer,Valid,"February 29, 2020",,RANCHO CUCAMONGA,California,SAN BERNARDINO,91730,1,180.0,search.dca.ca.gov,0.19950032234191892,8714 LION ST B,,No APN MATCH
584,BOBS MUFFLER & RADIATOR,128580,/details/1310/ARD/128580/ff7775634ee315bfd4e9bc2260b10a8b,Automotive Repair Dealer,Valid,"November 30, 2020",,BAKERSFIELD,California,KERN,93305,1,180.0,search.dca.ca.gov,0.19148540496826166,1230 E 21ST ST,,No APN MATCH
585,BOBS MUFFLER & AUTOMATIC TRANS,248943,/details/1310/ARD/248943/26f8b0e9d758a5dd7190d689c10d3248,Automotive Repair Dealer,Cancelled,"January 31, 2013",,RANCHO CUCAMONGA,California,SAN BERNARDINO,91730,1,180.0,search.dca.ca.gov,0.20545244216918945,9377 9TH ST,,No APN MATCH
586,BOBS MUFFLER,152459,/details/1310/ARD/152459/75a803b2797322209bf78cc23ca57c86,Automotive Repair Dealer,Valid,"March 31, 2020",,TURLOCK,California,STANISLAUS,95380,1,180.0,search.dca.ca.gov,0.17452454566955564,401 N CENTER,,No APN MATCH
587,BOB & ALS TIRE SERVICE,273657,/details/1310/ARD/273657/06ce11696217a804e66127f3b67d42a2,Automotive Repair Dealer,Valid,"July 31, 2020",,SAN BERNARDINO,California,SAN BERNARDINO,92410,1,180.0,search.dca.ca.gov,0.1795182228088379,106 N MOUNT VERNON AVE,,No APN MATCH
588,BOB AND ALS TIRES INC,224541,/details/1310/ARD/224541/e63637d3e197bb956d4c4b0faee99dc6,Automotive Repair Dealer,Cancelled,"October 31, 2013",,SAN BERNARDINO,California,SAN BERNARDINO,92410,1,180.0,search.dca.ca.gov,0.2214007377624512,106 N MT VERNON,,No APN MATCH
589,BMW OF MURRIETA,265207,/details/1310/ARD/265207/cd0fbfc9cdf6e178ef27aa4e5abc9993,Automotive Repair Dealer,Valid,"May 31, 2020",,MURRIETA,California,RIVERSIDE,92562,1,180.0,search.dca.ca.gov,0.16456079483032227,41430 AUTO MALL PARKWAY,,No APN MATCH
590,BRAKE PAVILLION  (Previous Name),269869,/details/1310/ARD/269869/492413be7aab2ee2a848fef3b70aae38,Automotive Repair Dealer,Valid,"August 31, 2020",,CONCORD,California,CONTRA COSTA,94520,1,180.0,search.dca.ca.gov,0.7839059829711914,2575 MONUMENT BLVD #J,,No APN MATCH
591,BMW OF BAKERSFIELD COLLISION CENTER  (Previous Name),268326,/details/1310/ARD/268326/76ebe010cff2c930958a26786eaa1ab2,Automotive Repair Dealer,Valid,"March 31, 2021",,BAKERSFIELD,California,KERN,93313,1,180.0,search.dca.ca.gov,0.2417435646057129,3000 CATTLE DR,,No APN MATCH
592,BMW OF BAKERSFIELD,219517,/details/1310/ARD/219517/51c3951a88bacf0808f94509bb1f28df,Automotive Repair Dealer,Valid,"December 31, 2020",,BAKERSFIELD,California,KERN,93313,1,180.0,search.dca.ca.gov,0.24074053764343264,5400 GASOLINE ALLEY DR,,No APN MATCH
593,BOBS TEXACO SERVICE,8207,/details/1310/ARD/8207/97538fca814754264ebf87053ed3e6d4,Automotive Repair Dealer,Cancelled,"February 28, 1993",,CORONADO,California,SAN DIEGO,92118,1,180.0,search.dca.ca.gov,0.7494215965270996,801 ORANGE AVE,,No APN MATCH
594,BOBS UNION INC,73719,/details/1310/ARD/73719/3db379c67be055e97e8af79610ed7525,Automotive Repair Dealer,Cancelled,"November 30, 2012",,EL SEGUNDO,California,LOS ANGELES,90245,1,180.0,search.dca.ca.gov,0.82818603515625,770 N SEPULVEDA BLVD,,No APN MATCH
595,BLUES CARS AND TRUCKS,282992,/details/1310/ARD/282992/3ee47976d6b469da0834a7b3e623be7b,Automotive Repair Dealer,Delinquent,"March 31, 2017",,ONTARIO,California,SAN BERNARDINO,91762,1,180.0,search.dca.ca.gov,0.1256709098815918,1267 W HOLT BLVD,,No APN MATCH
596,BMR MOTORWERKS,280314,/details/1310/ARD/280314/9a386f133c42107fd9c652d7dd71cbf0,Automotive Repair Dealer,Cancelled,"May 31, 2017",,BAKERSFIELD,California,KERN,93307,1,180.0,search.dca.ca.gov,0.18653297424316406,247 S UNION AVE,,No APN MATCH
597,BLESS AUTO COLLISION,257607,/details/1310/ARD/257607/c0ff1959855f372f04d75dd22cf5a252,Automotive Repair Dealer,Valid,"March 31, 2021",,PARAMOUNT,California,LOS ANGELES,90723,1,180.0,search.dca.ca.gov,0.16653060913085938,8027 EAST ROSECRANS AVE,,No APN MATCH
598,"BIRCH STREET AUTOMOTIVE, LLC",273728,/details/1310/ARD/273728/a269ca8f6b66bd866f2ab497f31d927f,Automotive Repair Dealer,Valid,"July 31, 2020",,NEWPORT BEACH,California,ORANGE,92660,1,180.0,search.dca.ca.gov,0.31020116806030273,3975 BIRCH STREET UNIT F,,No APN MATCH
599,BILLS ALIGNMENT & BRAKE,206332,/details/1310/ARD/206332/d57feaa0148aee5080107aa6164d25f0,Automotive Repair Dealer,Valid,"August 31, 2020",,MANTECA,California,SAN JOAQUIN,95336,1,180.0,search.dca.ca.gov,0.1964285373687744,469 MOFFAT BLVD STE A,,No APN MATCH
600,BIRCH STREET AUTOMOTIVE,240076,/details/1310/ARD/240076/ffae67300f25e6ab54e6fe3bbfa59a3a,Automotive Repair Dealer,Cancelled,"June 30, 2013",,NEWPORT BEACH,California,ORANGE,92660,1,180.0,search.dca.ca.gov,0.26927685737609863,3975 BIRCH STREET UNIT E,,No APN MATCH
601,BMW SOUTH COUNTY  (Previous Name),254277,/details/1310/ARD/254277/2122c487ddd6c1105787c915f6aa70bf,Automotive Repair Dealer,Valid,"February 28, 2021",,EL CAJON,California,SAN DIEGO,92020,1,180.0,search.dca.ca.gov,0.8501009941101074,720 EL CAJON BLVD,,No APN MATCH
602,BIG VALLEY TRUCK & AUTO RPR & TOW,149581,/details/1310/ARD/149581/affd13039db4a5012548e0d1a82d9c7c,Automotive Repair Dealer,Cancelled,"October 31, 2013",,KELSEYVILLE,California,LAKE,95451,1,180.0,search.dca.ca.gov,0.17652535438537598,5060 GUNN ST,,No APN MATCH
603,BMW FRESNO,9136,/details/1310/ARD/9136/26ac97de654694452eb7fa8f69a79a1b,Automotive Repair Dealer,Valid,"March 31, 2021",,FRESNO,California,FRESNO,93650,1,180.0,search.dca.ca.gov,0.7823102474212646,7171 N PALM AVE,,No APN MATCH
604,BOBS LUBE & OIL HOUSE,235685,/details/1310/ARD/235685/a7ebf4299386e85676c862b17e911907,Automotive Repair Dealer,Valid,"September 30, 2020",,STOCKTON,California,SAN JOAQUIN,95204,1,180.0,search.dca.ca.gov,1.1403465270996094,1403 COUNTRY CLUB SUITE B,,ERROR
605,BMW OF BUENA PARK,291599,/details/1310/ARD/291599/802ee1ea41517c44034afb4c574fc096,Automotive Repair Dealer,Valid,"July 31, 2020",,BUENA PARK,California,ORANGE,90621,1,180.0,search.dca.ca.gov,0.8930091857910156,6750 AUTO CENTER DRIVE,,No APN MATCH
606,BIG VALLEY FORD INC DBA BIG VALLEY COLLISION CENTER,288285,/details/1310/ARD/288285/c5a8f580dd961f078ab93afc05287a8d,Automotive Repair Dealer,Valid,"August 31, 2020",,STOCKTON,California,SAN JOAQUIN,95212,1,180.0,search.dca.ca.gov,0.32114195823669434,3282 AUTO CENTER CIRCLE,,No APN MATCH
607,BEVAN AUTO REPAIR,278936,/details/1310/ARD/278936/253159d809e09c7c6adda61d7dcb6e79,Automotive Repair Dealer,Valid,"January 31, 2021",,ROHNERT PARK,California,SONOMA,94928,1,180.0,search.dca.ca.gov,0.2239096164703369,637 MARTIN AVE SUITE 2,,No APN MATCH
608,"BI O TIRES, MORGAN HILL  (Previous Name)",296545,/details/1310/ARD/296545/f054f63ce6603e34df39ae46bd8640ee,Automotive Repair Dealer,Valid,"January 31, 2021",,MORGAN HILL,California,SANTA CLARA,95037,1,180.0,search.dca.ca.gov,0.2657806873321533,15745 MONTEREY RD,,No APN MATCH
609,BIG GS AUTOMOTIVE CENTER,151240,/details/1310/ARD/151240/6a27ebf1277ff35d8446461389e58cf9,Automotive Repair Dealer,Valid,"January 31, 2021",,FIREBAUGH,California,FRESNO,93622,1,180.0,search.dca.ca.gov,0.4004549980163574,1091 N ST,,No APN MATCH
610,BETTS TRUCK PARTSANY INC  (Previous Name),171109,/details/1310/ARD/171109/fdf87af5f6f39a06a62644629b8caf20,Automotive Repair Dealer,Valid,"February 29, 2020",,FRESNO,California,FRESNO,93725,1,180.0,search.dca.ca.gov,0.26281213760375977,2867 S MAPLE AVE,,No APN MATCH
611,BETTS TRUCK PARTS,170879,/details/1310/ARD/170879/8cf9737f8626098723b675bc56ff1eb6,Automotive Repair Dealer,Valid,"February 29, 2020",,SAN LEANDRO,California,ALAMEDA,94577,1,180.0,search.dca.ca.gov,0.2253968715667725,950 DOOLITTLE DRIVE,,No APN MATCH
612,BETOS AUTOMOTIVE,191209,/details/1310/ARD/191209/262ae6415109af36f8b35f528acbf029,Automotive Repair Dealer,Cancelled,"September 30, 2017",,BAKERSFIELD,California,KERN,93307,1,180.0,search.dca.ca.gov,0.13663315773010254,1701 E CALIFORNIA AVE,,No APN MATCH
613,BETTS TRUCK PARTS,209572,/details/1310/ARD/209572/b6cec66562dfcfd01c19031b3b15f341,Automotive Repair Dealer,Valid,"March 31, 2020",,FONTANA,California,SAN BERNARDINO,92337,1,180.0,search.dca.ca.gov,0.2044520378112793,10771 ALMOND ST,,No APN MATCH
614,BETOS AUTO REPAIR & BODY,216098,/details/1310/ARD/216098/99edb8bbd0e84dab418d1ab0d14203a7,Automotive Repair Dealer,Cancelled,"April 30, 2016",,FRESNO,California,FRESNO,93706,1,180.0,search.dca.ca.gov,0.14461612701416016,5453 SOUTH ELM,,No APN MATCH
615,BETOS AUTO BODY,232249,/details/1310/ARD/232249/0991de00a4ff28b4022b0a3861ab63de,Automotive Repair Dealer,Valid,"February 28, 2021",,CITY OF INDUSTRY,California,LOS ANGELES,91746,1,180.0,search.dca.ca.gov,0.13962960243225098,15117 SALT LAKE AVE UNIT K,,No APN MATCH
616,BILL PARKS AUTO REPAIR,195104,/details/1310/ARD/195104/413607ecec877437740d174166c13629,Automotive Repair Dealer,Valid,"June 30, 2020",,STOCKTON,California,SAN JOAQUIN,95207,1,180.0,search.dca.ca.gov,1.1404740810394287,6522 PACIFIC AVE,,No APN MATCH
617,BETOS AUTO REPAIR,142661,/details/1310/ARD/142661/f3365c5c61ef99329315276ffb7b3bc1,Automotive Repair Dealer,Revoked,"October 31, 1996",,BAKERSFIELD,California,KERN,93307,1,180.0,search.dca.ca.gov,0.20843982696533206,1701 E CALIFORNIA AVE,,No APN MATCH
618,BILL DEEMERS AUTO AFFAIR,151979,/details/1310/ARD/151979/1ce9e6f1d11242028c5b1cdb7a9ffc2b,Automotive Repair Dealer,Valid,"February 28, 2021",,LODI,California,SAN JOAQUIN,95240,1,180.0,search.dca.ca.gov,1.1145482063293457,103 E ELM ST,,No APN MATCH
619,BETO'S AUTO REPAIR  (Previous Name),294333,/details/1310/ARD/294333/aaf75a5c1c370e273eb6b8ac0453d057,Automotive Repair Dealer,Valid,"May 31, 2020",,FARMERSVILLE,California,TULARE,93223,1,180.0,search.dca.ca.gov,0.15059709548950195,956 W GARRETT AVE,,No APN MATCH
620,BETO'S AUTO REPAIR,272537,/details/1310/ARD/272537/f8cddfed40602ae08212f6fb94c94e18,Automotive Repair Dealer,Valid,"April 30, 2020",,PACOIMA,California,LOS ANGELES,91331,1,180.0,search.dca.ca.gov,0.19248056411743164,9931 SAN FERNANDO RD UNIT # 1B,,No APN MATCH
621,BETO'S AUTOMOTIVE,296677,/details/1310/ARD/296677/a32793477311aaed071afb7322a325bc,Automotive Repair Dealer,Valid,"February 28, 2021",,BAKERSFIELD,California,KERN,93307,1,180.0,search.dca.ca.gov,0.2313838005065918,1701 E CALIFORNIA AVE,,No APN MATCH
622,BETTS TRUCK PARTS,170876,/details/1310/ARD/170876/b2ba639cfab798c7e3b2a4f4b0f6b5d5,Automotive Repair Dealer,Valid,"February 29, 2020",,SACRAMENTO,California,SACRAMENTO,95834,1,180.0,search.dca.ca.gov,0.7081046104431152,1121 STRIKER AVE STE 100,,No APN MATCH
623,BETO'S AUTO ELECTRIC,262426,/details/1310/ARD/262426/fcbdcb4f2821811c5e3d69def045c56d,Automotive Repair Dealer,Cancelled,"June 30, 2014",,LONG BEACH,California,LOS ANGELES,90806,1,180.0,search.dca.ca.gov,0.14454293251037598,431 W PACIFIC COAST HWY,,No APN MATCH
624,BETO'S AUTO BODY,284656,/details/1310/ARD/284656/ebe81611f2d94704093bd7a45da3bb6c,Automotive Repair Dealer,Delinquent,"August 31, 2018",,LONG BEACH,California,LOS ANGELES,90813,1,180.0,search.dca.ca.gov,0.19444036483764648,1541 W 15TH ST,,No APN MATCH
625,BERTINI MOBILE SERVICE,277114,/details/1310/ARD/277114/3dbfa77b86057b10c3fed5a1b0e94413,Automotive Repair Dealer,Valid,"June 30, 2020",,SAN CLEMENTE,California,ORANGE,92672,1,180.0,search.dca.ca.gov,0.1705152988433838,314 AVENIDA SANTA MARGARITA,,No APN MATCH
626,BIG VALLEY FORD INC  (Previous Name),95069,/details/1310/ARD/95069/21b9d142ee55ce3a72caf43d31ae3279,Automotive Repair Dealer,Valid,"May 31, 2020",,STOCKTON,California,SAN JOAQUIN,95212,1,180.0,search.dca.ca.gov,1.224222183227539,3282 AUTO CENTER CIR,,No APN MATCH
627,BERTS GARAGE_INC  (Previous Name),224125,/details/1310/ARD/224125/c0d7cd25abb93bfb7c4253363dc02779,Automotive Repair Dealer,Valid,"October 31, 2020",,HOLLYWOOD,California,LOS ANGELES,90068,1,180.0,search.dca.ca.gov,0.8363595008850098,1912 N CAHUENGA BLVD,,No APN MATCH
628,BENZ AUTO BODY,235016,/details/1310/ARD/235016/6606cf47d33f0304bf0f01e404219f31,Automotive Repair Dealer,Valid,"August 31, 2020",,REDWOOD CITY,California,SAN MATEO,94063,1,180.0,search.dca.ca.gov,1.0234735012054443,1850 INDUSTRIAL WAY,,No APN MATCH
629,BENS AUTO BODY SHOP,211004,/details/1310/ARD/211004/7a99bed6667d40171d5e03b336a2582c,Automotive Repair Dealer,Revoked,"May 31, 2005",,RICHMOND,California,CONTRA COSTA,94804,1,180.0,search.dca.ca.gov,0.4513521194458008,221 24TH STREET,,No APN MATCH
630,BESHOFF MOTORCARS,222879,/details/1310/ARD/222879/8930092a769883017863db304937f819,Automotive Repair Dealer,Cancelled,"August 31, 2015",,SAN JOSE,California,SANTA CLARA,95148,1,180.0,search.dca.ca.gov,1.3425886631011963,3000 EAST CAPITAL EXPRESSWAY,,No APN MATCH
631,BIG ROBS AUTOMOTIVE,226551,/details/1310/ARD/226551/f37e6141de778724ff0950ccddf9b2ae,Automotive Repair Dealer,Delinquent,"March 31, 2019",,HESPERIA,California,SAN BERNARDINO,92345,1,180.0,search.dca.ca.gov,2.4631004333496094,9429 FIRST ST,,ERROR
632,BERNARDOS AUTOMOTIVE MAINTENANCE,294499,/details/1310/ARD/294499/2326b398ab30acd27d615d2f1e8918d6,Automotive Repair Dealer,Valid,"June 30, 2020",,NORTHRIDGE,California,LOS ANGELES,91324,1,180.0,search.dca.ca.gov,1.173076629638672,8332 TAMPA AVE UNIT 2B,,No APN MATCH
633,BEN AND ANA'S AUTO REPAIR,277707,/details/1310/ARD/277707/decfb589e65ca5573e0fe49064a558b6,Automotive Repair Dealer,Delinquent,"September 30, 2018",,SANTA FE SPRINGS,California,LOS ANGELES,90670,1,180.0,search.dca.ca.gov,0.1426231861114502,11218 GREENSTONE ST,,No APN MATCH
634,BENS AUTO BODY,260462,/details/1310/ARD/260462/495d8d950ffef28a020cef1ced360006,Automotive Repair Dealer,Valid,"August 31, 2020",,SAN JOSE,California,SANTA CLARA,95112,1,180.0,search.dca.ca.gov,0.1974790096282959,820 NORTH 13TH ST UNIT A,,No APN MATCH
635,BEACH HOUSE IMPORTS INC,251739,/details/1310/ARD/251739/094ff41314cbdf29407222b8ee9d36f4,Automotive Repair Dealer,Valid,"August 31, 2020",,COSTA MESA,California,ORANGE,92627,1,180.0,search.dca.ca.gov,0.13963031768798828,1884 PLACENTIA AVENUE,,No APN MATCH
636,BELL AUTO COLLISION CENTER,281750,/details/1310/ARD/281750/6df919972a496d3ea8d317d60f8e8b0a,Automotive Repair Dealer,Valid,"October 31, 2020",,BELL GARDENS,California,LOS ANGELES,90201,1,180.0,search.dca.ca.gov,0.2214083671569824,6400 CLARA STREET,,No APN MATCH
637,BEACH BLVD MOVING CENTER,100432,/details/1310/ARD/100432/2a89e2d86c5addf996c1e6fdf98f0134,Automotive Repair Dealer,Valid,"February 28, 2021",,HUNTINGTON BEACH,California,ORANGE,92648,1,180.0,search.dca.ca.gov,0.19151830673217773,19261 BEACH BLVD,,No APN MATCH
638,BCI MOTOR WORKS,110494,/details/1310/ARD/110494/f492e288be014b751b91163903390be6,Automotive Repair Dealer,Valid,"June 30, 2020",,RESEDA,California,LOS ANGELES,91335,1,180.0,search.dca.ca.gov,0.19249749183654785,7137 RESEDA BLVD,,No APN MATCH
639,BB.COM AUTO WORK,226026,/details/1310/ARD/226026/1d0676424af0a353d42d79571b9dc9fb,Automotive Repair Dealer,Cancelled,"January 31, 2005",,LONG BEACH,California,LOS ANGELES,90813,1,180.0,search.dca.ca.gov,0.17753958702087402,1708 ALAMITOS AVE,,No APN MATCH
640,BERNARDOS CARBURETOR SHOP,216640,/details/1310/ARD/216640/759b941e4eed0aed93578c1438813f4a,Automotive Repair Dealer,Valid,"June 30, 2020",,LOS ANGELES,California,LOS ANGELES,90065,1,180.0,search.dca.ca.gov,1.6578044891357422,4116 N FIGUEROA STREET,,No APN MATCH
