name,lic_no,details_url,lic_type,lic_status,lic_exp_date,lic_sec_status,city,state,county,zipcode,depth,download_timeout,download_slot,download_latency,address,lic_issue_date
EAST BAY WINDOW CAL GLASS,175367,/details/1310/ARD/175367/93edd9891952baddb75f3ddb3a8a400f,Automotive Repair Dealer,Cancelled,"November 30, 2017",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.17053556442260742,6405 SHATTUCK AVE,
EAST BAY TRUCK AND AUTO REPAIR,272613,/details/1310/ARD/272613/c1b23b0e3bcdadbde839cba8dd848015,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.17249727249145508,70 HEGENBERGER LOOP,
EAST BAY MUFFLERS & BRAKES #2,214188,/details/1310/ARD/214188/36b76853db83c0876259dedc7839badc,Automotive Repair Dealer,Cancelled,"December 31, 2015",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.21591782569885254,6672 BANCROFT AVENUE,
EAST BAY FUNERAL SERVICES,1985,/details/4800/FD/1985/ceac972f3934bf1b4e480d5f9cd840c9,Funeral Establishment,CANCELLED,"July 31, 2012",N/A,OAKLAND,California,ALAMEDA,91612,1,180.0,search.dca.ca.gov,0.17507600784301758,337 17TH STREET SUITE 206,
ECONOMY AUTO REPAIR & BODY,170214,/details/1310/ARD/170214/e5735abaeb01ef9fe190d26e2e7d8437,Automotive Repair Dealer,Revoked,"December 31, 1994",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.5283417701721191,6528 EAST 14TH  ST,
EAST BAY FORD TRUCK SALES INC  (Previous Name),33407,/details/1310/ARD/33407/555918966a41fe1b12b1d7ffdf4c4dbd,Automotive Repair Dealer,Cancelled,"August 31, 2016",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.646512508392334,70 HEGENBERGER COOP,
EAST BAY SMOG CENTER & AUTO REPAIR,193864,/details/1310/RC/193864/a1992c4d1e33296704f2bfa4e1531f87,Smog Station - Test & Repair,Revoked,"March 31, 2003",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,1.362405776977539,6501 SHATTUCK AVE,
EAST BAY CREMATORY,387,/details/2100/CR/387/1c86e0ce5b875ab3916624e9c9cd9bad,Crematory,CLEAR,"September 30, 2021",N/A,OAKLAND,California,ALAMEDA,94603,1,180.0,search.dca.ca.gov,0.64786696434021,9850 KITTY LANE,
EAST BAY FORD TRUCK SALES INC  (Previous Name),33407,/details/1310/BS/33407/d1a008116a916ef31a66194ecf9a6064,Brake Station,Cancelled,"August 31, 2010",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.3771910667419434,70 HEGENBERGER COOP,
EAST BAY MUFFLERS & BRAKES #1,214189,/details/1310/ARD/214189/097a767ad3968d3f5a31e7cd1f23f30a,Automotive Repair Dealer,Delinquent,"December 31, 2019",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,2.314556837081909,4016 INTERNATIONAL BLVD,
EAST BAY AUTO REPAIR & TOWING,260417,/details/1310/BS/260417/ea82c9054f675b637df96d03e5fa1c72,Brake Station,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7341349124908447,1335 FOOTHILL BLVD,
EZ SMOG TEST ONLY  (Previous Name),232280,/details/1310/TC/232280/bd42cb3098afaa1f7ee2434ac317c944,Smog Station - Test Only,Cancelled,"February 28, 2013",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,6.368002891540527,3806 MARTIN LUTHER KIND JR WAY,
ERIK AUTO TECH,204278,/details/1310/RC/204278/76910b0419ead52532a4e49b00ba953c,Smog Station - Test & Repair,Cancelled,"March 31, 2006",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,5.300309181213379,332 6TH ST,
EAST BAY AUTO REPAIR & TOWING,204257,/details/1310/RC/204257/b323d039b316a63441e8faab71b9db80,Smog Station - Test & Repair,Cancelled,"March 31, 2010",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.2736923694610596,1335 FOOTHILL BLVD,
EAST BAY FORD TRUCK SALES INC  (Previous Name),33407,/details/1310/LS/33407/dc9c939d0a138532991b2d00796f0357,Lamp Station,Cancelled,"August 31, 2010",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.8314647674560547,70 HEGENBERGER COOP,
EAST BAY AUTO REPAIR & TOWING,260417,/details/1310/RC/260417/a92d439f48d0cc377416f83bfdce6be2,Smog Station - Test & Repair,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7213075160980225,1335 FOOTHILL BLVD,
EAST BAY AUTO REPAIR & TOWING,260417,/details/1310/LS/260417/a190863638ad42d89cdd8a86a6aee858,Lamp Station,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.8906373977661133,1335 FOOTHILL BLVD,
EZ STAR SMOG TEST ONLY,273057,/details/1310/TC/273057/11d94ca81a8556b87cc067cc15206690,Smog Station - Test Only,Cancelled,"May 31, 2018",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,7.401331186294556,3315 SAN PABLO AVE.,
EAST BAY AUTO REPAIR & TOWING,260417,/details/1310/ARD/260417/f2f22d72905e29e96b8b7155015893a0,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.6858205795288086,1335 FOOTHILL BLVD,
EAST 14TH AUTO SERVICE BODY SHOP,251655,/details/1310/BS/251655/d24173fc22c551abaaac15cd200a2a9d,Brake Station,Cancelled,"August 31, 2015",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.628101110458374,5201 INTERNATIONAL BLVD,
EAST 14TH AUTO SERVICE BODY SHOP,251655,/details/1310/RC/251655/d9f77fbbec1914be072a63c671d1264d,Smog Station - Test & Repair,Cancelled,"August 31, 2015",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.6433959007263184,5201 INTERNATIONAL BLVD,
EAST BAY AUTO REPAIR & TOWING,204257,/details/1310/ARD/204257/da2735d9a100e094f59d514884345445,Automotive Repair Dealer,Cancelled,"March 31, 2010",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.2937772274017334,1335 FOOTHILL BLVD,
EAST 14TH AUTO SERVICE BODY SHOP,251655,/details/1310/LS/251655/fc20d6c4a4e7dadde39e90685080c2de,Lamp Station,Cancelled,"August 31, 2015",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.370203971862793,5201 INTERNATIONAL BLVD,
EAST 14TH AUTO SERVICE,281562,/details/1310/ARD/281562/b1aea9d092c9830eb563299d09477fed,Automotive Repair Dealer,Delinquent,"September 30, 2019",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.405083417892456,5201 INTERNATIONAL BLVD,
EAST 14TH AUTO SERVICE,281562,/details/1310/RC/281562/1b517f7671e753e7e99f4e5c153150a3,Smog Station - Test & Repair,Delinquent,"September 30, 2019",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.3982727527618408,5201 INTERNATIONAL BLVD,
EAST 12TH SMOG TEST ONLY,269709,/details/1310/ARD/269709/4cf7b7ecfd2dfaa3d86abfd2e28b4a91,Automotive Repair Dealer,Cancelled,"July 31, 2014",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.5958304405212402,4502 E. 12TH ST.,
EAST 14TH AUTO SERVICE BODY SHOP,251655,/details/1310/ARD/251655/e0f054d9a5270bcc2eb790ba68a25f51,Automotive Repair Dealer,Cancelled,"August 31, 2015",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,2.003542423248291,5201 INTERNATIONAL BLVD,
EASON AUTO WORKS,200637,/details/1310/ARD/200637/8ee48477fde1be184956cd0139929f27,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.19019460678100586,3423 HARLAN ST,
EARL SCHEIB OAKLAND PAINT AND BODY,283078,/details/1310/ARD/283078/46418a7943a2984652d911caad663f9c,Automotive Repair Dealer,Delinquent,"March 31, 2019",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.18194913864135742,901 INTERNATIONAL BLVD,
EAST 14TH AUTO SERVICE,281562,/details/1310/LS/281562/2e0c5787efec01532c3f6d478531178b,Lamp Station,Delinquent,"September 30, 2019",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.7074863910675049,5201 INTERNATIONAL BLVD,
EAST 12TH AUTO SERVICE CENTER,191427,/details/1310/ARD/191427/65948062dc138ce4546f620b78cfa455,Automotive Repair Dealer,Revoked,"October 31, 2006",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.7658803462982178,712 E 12TH ST #A,
EAGLE AUTO GLASS,288352,/details/1310/ARD/288352/a425c12b323a098555a7d874d18d2430,Automotive Repair Dealer,Valid,"August 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.1920487880706787,8515 SAN LEANDRO ST,
EARL SCHEIB OAKLAND,269134,/details/1310/ARD/269134/56c1308afc0b9e602b23d248f2142a02,Automotive Repair Dealer,Cancelled,"May 31, 2016",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.2279369831085205,901 INTERNATIONAL BLVD,
EAST 12TH SMOG TEST ONLY,269709,/details/1310/TC/269709/4082aee54e6e762227e637275b424abe,Smog Station - Test Only,Cancelled,"July 31, 2014",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,1.974118709564209,4502 E. 12TH ST.,
E B AUTO SERVICE,178035,/details/1310/ARD/178035/278e6313aeda14ed31865f5883cc700f,Automotive Repair Dealer,Cancelled,"April 30, 2019",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.15188241004943848,2338 EAST 12TH ST,
E B AUTO BODY INC,249864,/details/1310/ARD/249864/362658b4f90e9abbad49e49ca409e4fc,Automotive Repair Dealer,Delinquent,"March 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.20008563995361328,1223 MILLER AVE,
EAGLE BODY SHOP,50835,/details/1310/ARD/50835/38c1ba6302aab38b2f1bbf62887e1079,Automotive Repair Dealer,Revoked,"December 31, 1992",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.450639009475708,1201 45TH AVENUE,
DRIVEN GARAGE,297033,/details/1310/ARD/297033/ef74acf9d0df3498a31b974e884fcee5,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.1864032745361328,1960 MANDELA PARKWAY #7,
EAGLE AUTO CO,221011,/details/1310/ARD/221011/8897d44a85aa0eebf02602da8bf7d37c,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.3759317398071289,8515 SAN LEANDRO STREET,
EAST 14TH AUTO SERVICE,281562,/details/1310/BS/281562/239058bdbe02b9d98b61f95aefac2b82,Brake Station,Delinquent,"September 30, 2019",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,2.6422793865203857,5201 INTERNATIONAL BLVD,
DRIVE RIGHT SAN GABRIEL VALLEY CENTER OFFICE  (Previous Name),255107,/details/1310/ARD/255107/649d3f1a430b9dc0dfb6ad97c7669305,Automotive Repair Dealer,Cancelled,"May 31, 2017",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.22656869888305664,348 PENDLETON WAY,
DOLLAR TRANSMISSION INC,216060,/details/1310/ARD/216060/314d3d0bbb7cabbbc376a2ea452ec801,Automotive Repair Dealer,Cancelled,"April 30, 2005",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.27271175384521484,2221 INTERNATIONAL BLVD,
DONE RIGHT AUTO BODY  (Previous Name),274401,/details/1310/ARD/274401/3cb229620360e1737ee931d399b7adaa,Automotive Repair Dealer,Delinquent,"October 31, 2017",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.33513879776000977,3070 BROOK ST,
DISCOUNT BRAKES & TIRES,194073,/details/1310/ARD/194073/ecc9638465c064e63731d89bf44a420e,Automotive Repair Dealer,Valid,"April 30, 2021",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.18688011169433594,2301 EAST 12TH ST,
EAST 12TH AUTO SERVICE CENTER,191427,/details/1310/TC/191427/5dd195871c6bf1d1945f125bcb22c8cf,Smog Station - Test Only,Revoked,"October 31, 2006",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,1.6934189796447754,712 E 12TH ST #A,
DOWNTOWN AUTO CENTER,127408,/details/1310/RC/127408/84a51b2c405afb213f4892a58655960c,Smog Station - Test & Repair,Valid,"September 30, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.6796107292175293,4145 BROADWAY,
DOWNTOWN AUTO CENTER,288680,/details/1310/ARD/288680/e649f19e61774f933a5a1eb421e02969,Automotive Repair Dealer,Valid,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,0.872075080871582,401 27TH STREET,
DISCOUNT AUTO SMOG CENTER,264650,/details/1310/TC/264650/ee4b106605bd43a68b4d0593ee5b7490,Smog Station - Test Only,Cancelled,"April 30, 2014",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.2683088779449463,5443 SHATTUCK AVE,
DISCOUNT AUTO SMOG CENTER,264650,/details/1310/RC/264650/c23fa6f70359410d76ad2494e1f030f7,Smog Station - Test & Repair,Cancelled,"April 30, 2020",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.6258420944213867,5443 SHATTUCK AVE,
DISCOUNT AUTO REPAIR,146660,/details/1310/LS/146660/a5a866a7d3e31e59a70bc11a9ec690e6,Lamp Station,Delinquent,"May 31, 2008",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.6283402442932129,5700 EAST 14TH ST,
DISCOUNT AUTO REPAIR,146660,/details/1310/ARD/146660/64ff4c871d1fa475ad48192d828705e4,Automotive Repair Dealer,Revoked,"May 31, 2008",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.5985772609710693,5700 EAST 14TH ST,
DOWNTOWN AUTO CENTER,127408,/details/1310/ARD/127408/8d781e38310c36c346f2fd5d6926e5fe,Automotive Repair Dealer,Valid,"September 30, 2021",N/A,OAKLAND,California,ALAMEDA,94611,1,180.0,search.dca.ca.gov,1.783879041671753,4145 BROADWAY,
DISCOUNT AUTO SMOG CENTER,264650,/details/1310/ARD/264650/1855d3aa320a9f36583b69377f7c133a,Automotive Repair Dealer,Cancelled,"April 30, 2020",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,1.7072043418884277,5443 SHATTUCK AVE,
DISCOUNT AUTO SMOG CENTER,297716,/details/1310/ARD/297716/39c17d0383a2fbffe4613c3f85564dd6,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,1.8416051864624023,5443 SAHTTUCK,
DISCOUNT AUTO REPAIR,252800,/details/1310/BS/252800/b4b0e9bc64320f98956aef6bc998372b,Brake Station,Revoked,"November 30, 2014",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.725588321685791,5700 INTERNATIONAL BLVD,
ECONO SMOG TEST ONLY CENTER,239622,/details/1310/TC/239622/0a9502ab976ff50d195c525deb07d227,Smog Station - Test Only,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,10.082043886184692,250 8TH ST,
DISCOUNT AUTO REPAIR,252800,/details/1310/RC/252800/c5f0f23f11332df691259fc317b97ec8,Smog Station - Test & Repair,Revoked,"November 30, 2014",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.558546781539917,5700 INTERNATIONAL BLVD,
DIAMOND DIESEL SERVICE INC,84095,/details/1310/ARD/84095/c596533f73513a0676f1ab4e3642f893,Automotive Repair Dealer,Valid,"December 31, 2020",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.2015082836151123,2550 E 12TH ST,
DIAMOND AUTO CENTER,265471,/details/1310/ARD/265471/c8495807b2cd48e731775b89e12570cf,Automotive Repair Dealer,Valid,"June 30, 2021",N/A,OAKLAND,California,ALAMEDA,94602,1,180.0,search.dca.ca.gov,0.20008349418640137,3475 CHAMPION ST,
DISCOUNT AUTO REPAIR,252800,/details/1310/ARD/252800/3d1a6d4aa44c949ca69eaf0b8995f4f5,Automotive Repair Dealer,Revoked,"November 30, 2014",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.9791162014007568,5700 INTERNATIONAL BLVD,
DISCOUNT AUTO REPAIR,252800,/details/1310/LS/252800/5f165f04567311223fae994b4da0e760,Lamp Station,Revoked,"November 30, 2014",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.4208388328552246,5700 INTERNATIONAL BLVD,
DIAMOND AUTO ALIGNMENT,279750,/details/1310/ARD/279750/7d20e1b259b6a0fc0f7c588fea0ce593,Automotive Repair Dealer,Cancelled,"March 31, 2017",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.20314288139343262,8430 AMELIA ST,
DAWIT AUTO BODY,273037,/details/1310/ARD/273037/9f49910f92424253c16ab8f6c7af3549,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94609,1,180.0,search.dca.ca.gov,0.18323230743408203,4101 M.L.K WAY,
DELTA AUTO GARAGE,275283,/details/1310/ARD/275283/be2ff818ebd4f4e4aa858c255a17326c,Automotive Repair Dealer,Valid,"January 31, 2021",N/A,OAKLAND,California,ALAMEDA,94806,1,180.0,search.dca.ca.gov,0.2600977420806885,5538 FOOTHILL BLVD,
DAVES MUFFLER BRAKES & RADIATOR,201893,/details/1310/ARD/201893/64f3f211ae893ef03fb33c5ce363e439,Automotive Repair Dealer,Valid,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.21185994148254395,7744 E 14TH ST,
DISCOUNT AUTO REPAIR,146660,/details/1310/BS/146660/4f3daa25378348896170e1b1288fc59a,Brake Station,Delinquent,"May 31, 2008",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.5342836380004883,5700 EAST 14TH ST,
DANS AUTO REPAIR,240702,/details/1310/ARD/240702/3f3f32020bbb6527c30221218d51f257,Automotive Repair Dealer,Cancelled,"July 31, 2007",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.17693686485290527,2801 MACARTHUR BLVD,
DANS AUTO REPAIR,152175,/details/1310/ARD/152175/1cb325dd6243be0d16375d5a9507b8ae,Automotive Repair Dealer,Cancelled,"March 31, 2016",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.6257317066192627,4848 MAC ARTHUR BLVD,
DAVES COMPLETE AUTO SERVICE,89222,/details/1310/ARD/89222/2a6b5a12e841005870aadd82044ae17d,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.7587335109710693,2801 SAN PABLO AVE SUITE D,
DAVES COMPLETE AUTO SERVICE,89222,/details/1310/RC/89222/e264cad9de9b456ce8222ea1e1cbd52f,Smog Station - Test & Repair,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94608,1,180.0,search.dca.ca.gov,0.7028443813323975,2801 SAN PABLO AVE SUITE D,
DISCOUNT AUTO REPAIR,146660,/details/1310/RC/146660/5d6c18a1f4d0bee737f22a29450b989f,Smog Station - Test & Repair,Revoked,"May 31, 2008",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,2.8039498329162598,5700 EAST 14TH ST,
DAN V AUTO REPAIR,281253,/details/1310/ARD/281253/916ecf5e69bb529737b6ac87cd833ce0,Automotive Repair Dealer,Valid,"August 31, 2020",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,0.18158793449401855,4848 MACARTHUR BLVD,
CUSTOM AUTO LLC,272948,/details/1310/ARD/272948/cacc5813f0e6ae1d7b29d510520a3f4a,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,0.1683809757232666,294 HEGENBERGER RD,
CYPRESS AUTO SALVAGE,63535,/details/1310/ARD/63535/fa812a8ee0cfa52153f250e47b6f323a,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.22686171531677246,2717 PERALTA ST,
CUSTOM AUTO BODY & FENDER,269586,/details/1310/ARD/269586/5b540864394e22c7916efda289dd6789,Automotive Repair Dealer,Cancelled,"July 31, 2016",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.17034649848937988,1432 14TH AVE,
CTS TIRES & RECYCLING,287940,/details/1310/ARD/287940/f1dabfcc8e1487799b36e65ec72a4de8,Automotive Repair Dealer,Valid,"July 31, 2021",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.17974376678466797,2502 WEST 14TH ST,
CREMATION SOCIETY OF SILICON VALLEY,1996,/details/4800/FD/1996/746822d4f11bd0d9b0922f8d5b05787a,Funeral Establishment,CANCELLED,"December 31, 2009",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,0.17984724044799805,4356 COLISEUM WAY,
EAST 12TH AUTO SERVICE CENTER,191427,/details/1310/RC/191427/ec9579c16efefac5a7b22e1cc6572563,Smog Station - Test & Repair,Cancelled,"October 31, 2005",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,6.557016372680664,712 E 12TH ST #A,
COSTA AUTO CARE AND TIRE LLC,289993,/details/1310/ARD/289993/79f94e6a9dd780e4887c51fc08a75083,Automotive Repair Dealer,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.8268373012542725,10201 MACARTHUR BLVD,
DINO AUTO REPAIR,270442,/details/1310/ARD/270442/62b8c7e9abf41171e8d8f298bbfa0701,Automotive Repair Dealer,Cancelled,"October 31, 2015",N/A,OAKLAND,California,ALAMEDA,94601,1,180.0,search.dca.ca.gov,2.724506378173828,1208 54TH AVE,
COSTA AUTO CARE AND TIRE,182223,/details/1310/ARD/182223/4cf4701d98b2cc83d202b1797887a768,Automotive Repair Dealer,Cancelled,"January 31, 2016",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,0.19644546508789062,10201 MACARTHUR BLVD,
DANNYS SMOG STATION,239638,/details/1310/TC/239638/01b063874d425e0fa04cbb95fcddc993,Smog Station - Test Only,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,1.833115577697754,8001 INTERNATIONAL BLVD UNIT A,
COSTA AUTO CARE AND TIRE LLC,289993,/details/1310/RC/289993/c36519ec64ee81e5a848362a3a93c50f,Smog Station - Test & Repair,Valid,"March 31, 2021",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,1.6502902507781982,10201 MACARTHUR BLVD,
DANNYS SMOG STATION,239638,/details/1310/ARD/239638/f92394308c5a4c30bd98069091a57075,Automotive Repair Dealer,Valid,"May 31, 2021",N/A,OAKLAND,California,ALAMEDA,94621,1,180.0,search.dca.ca.gov,2.223564624786377,8001 INTERNATIONAL BLVD UNIT A,
DANS AUTO REPAIR,152175,/details/1310/RC/152175/d17d9f7e40db5cb67ad8bc44f83253dd,Smog Station - Test & Repair,Cancelled,"March 31, 2009",N/A,OAKLAND,California,ALAMEDA,94619,1,180.0,search.dca.ca.gov,2.900505304336548,4848 MAC ARTHUR BLVD,
"COOKS COLLISION, AN ABRA COMPANY  (Previous Name)",292439,/details/1310/ARD/292439/6c24b3b96c8bdabc3c8a35dd5687312e,Automotive Repair Dealer,Cancelled,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.295015811920166,1900 MARTIN LUTHER KING JR WAY,
"COOKS COLLISION, AN ABRA COMPANY  (Previous Name)",292441,/details/1310/ARD/292441/045117a64a9e0bf547d14330ed6ec021,Automotive Repair Dealer,Cancelled,"October 31, 2020",N/A,OAKLAND,California,ALAMEDA,94607,1,180.0,search.dca.ca.gov,0.21650981903076172,149 11TH ST.,
COOKS COLLISION OF OAKLAND #2  (Previous Name),279989,/details/1310/ARD/279989/95b6c4c2d3a7e93cdd7c041c80be7228,Automotive Repair Dealer,Cancelled,"April 30, 2019",N/A,OAKLAND,California,ALAMEDA,94612,1,180.0,search.dca.ca.gov,0.252239465713501,1900 MARTIN LUTHER KING JR WAY,
COSTA AUTO CARE AND TIRE,279290,/details/1310/ARD/279290/5c5a0f35f55c0f16f11cd0e7240aa7ab,Automotive Repair Dealer,Cancelled,"February 28, 2018",N/A,OAKLAND,California,ALAMEDA,94605,1,180.0,search.dca.ca.gov,1.4787850379943848,10201 MACARTHUR BLVD,
CONTINENTAL IMPORT AUTO SERVICE,48202,/details/1310/ARD/48202/252dfb0f8bdf0e89fc264dc96649a7f4,Automotive Repair Dealer,Valid,"November 30, 2020",N/A,OAKLAND,California,ALAMEDA,94606,1,180.0,search.dca.ca.gov,0.22420978546142578,2215 INTERNATIONAL BLVD,
