APN,APN_SORT,YearBuilt,SitusStreetNumber,SitusStreetName,SitusUnit,SitusCity,SitusZip,SitusAddress,MailingAddress,line_1,line_2,city,state,postal
36-2413-21,036 241302100,1925,4564,THOMPSON ST,,OAKLAND,94601,4564 THOMPSON ST OAKLAND 94601,2173 47TH AVE OAKLAND CA 94601,4564 THOMPSON ST,,OAKLAND,CA,94601
36-2413-12,036 241301200,1919,4535,SAN CARLOS AVE,,OAKLAND,94601,4535 SAN CARLOS AVE OAKLAND 94601,4535 SAN CARLOS AVE OAKLAND CA 94601,4535 SAN CARLOS AVE,,OAKLAND,CA,94601
36-2413-17,036 241301700,1923,2221,47TH AVE,,OAKLAND,94601,2221 47TH AVE OAKLAND 94601,2221 47TH AVE OAKLAND CA 94601,2221 47TH AVE,,OAKLAND,CA,94601
36-2413-25,036 241302500,2013,4528,THOMPSON ST,,OAKLAND,94601,4528 THOMPSON ST OAKLAND 94601,9441 BURR ST OAKLAND CA 94605,4528 THOMPSON ST,,OAKLAND,CA,94601
36-2413-16,036 241301600,1923,2227,47TH AVE,,OAKLAND,94601,2227 47TH AVE OAKLAND 94601,2227 47TH AVE OAKLAND CA 94601,2227 47TH AVE,,OAKLAND,CA,94601
36-2413-5,036 241300500,1908,2222,COURTLAND AVE,,OAKLAND,94601,2222 COURTLAND AVE OAKLAND 94601,2222 COURTLAND AVE OAKLAND CA 94601,2222 COURTLAND AVE,,OAKLAND,CA,94601
36-2413-6-3,036 241300603,1908,2226,COURTLAND AVE,,OAKLAND,94601,2226 COURTLAND AVE OAKLAND 94601,2226 COURTLAND AVE OAKLAND CA 94601,2226 COURTLAND AVE,,OAKLAND,CA,94601
36-2413-24,036 241302400,1965,4536,THOMPSON ST,,OAKLAND,94601,4536 THOMPSON ST OAKLAND 94601,1019 FILBERT ST OAKLAND CA 94607,4536 THOMPSON ST,,OAKLAND,CA,94601
36-2412-25,036 241202500,1941,4516,ELLEN ST,,OAKLAND,94601,4516 ELLEN ST OAKLAND 94601,4516 ELLEN ST OAKLAND CA 94601,4516 ELLEN ST,,OAKLAND,CA,94601
36-2412-10,036 241201000,1980,4529,THOMPSON ST,,OAKLAND,94601,4529 THOMPSON ST OAKLAND 94601,4529 THOMPSON ST OAKLAND CA 94601,4529 THOMPSON ST,,OAKLAND,CA,94601
36-2412-4,036 241200400,1922,2180,45TH AVE,,OAKLAND,94601,2180 45TH AVE OAKLAND 94601,20964 SAN MIGUEL AVE CASTRO VALLEY CA 94546,2180 45TH AVE,,OAKLAND,CA,94601
36-2412-24,036 241202400,1941,4520,ELLEN ST,,OAKLAND,94601,4520 ELLEN ST OAKLAND 94601,4520 ELLEN ST OAKLAND CA 94601,4520 ELLEN ST,,OAKLAND,CA,94601
36-2412-8,036 241200800,1922,4515,THOMPSON ST,,OAKLAND,94601,4515 THOMPSON ST OAKLAND 94601,3532 PONDEROSA TRAIL PINOLE CA 94564,4515 THOMPSON ST,,OAKLAND,CA,94601
36-2412-5,036 241200500,2004,2186,45TH AVE,,OAKLAND,94601,2186 45TH AVE OAKLAND 94601,2186 45TH AVE OAKLAND CA 94601,2186 45TH AVE,,OAKLAND,CA,94601
36-2412-2,036 241200200,1927,2162,45TH AVE,,OAKLAND,94601,2162 45TH AVE OAKLAND 94601,2162 45TH AVE OAKLAND CA 94601,2162 45TH AVE,,OAKLAND,CA,94601
36-2412-27,036 241202700,1928,4506,ELLEN ST,,OAKLAND,94601,4506 ELLEN ST OAKLAND 94601,4506 ELLEN ST OAKLAND CA 94601,4506 ELLEN ST,,OAKLAND,CA,94601
36-2412-9,036 241200900,1964,4523,THOMPSON ST,,OAKLAND,94601,4523 THOMPSON ST OAKLAND 94601,4523 THOMPSON ST A OAKLAND CA 94601,4523 THOMPSON ST,,OAKLAND,CA,94601
36-2412-1,036 241200100,1928,4500,ELLEN ST,,OAKLAND,94601,4500 ELLEN ST OAKLAND 94601,4500 ELLEN ST OAKLAND CA 94601,4500 ELLEN ST,,OAKLAND,CA,94601
36-2412-19,036 241201900,1912,2151,47TH AVE,,OAKLAND,94601,2151 47TH AVE OAKLAND 94601,2151 47TH AVE OAKLAND CA 94601,2151 47TH AVE,,OAKLAND,CA,94601
36-2412-7,036 241200700,1922,2198,45TH AVE,,OAKLAND,94601,2198 45TH AVE OAKLAND 94601,2198 45TH AVE OAKLAND CA 94601,2198 45TH AVE,,OAKLAND,CA,94601
36-2412-6,036 241200600,1922,2194,45TH AVE,,OAKLAND,94601,2194 45TH AVE OAKLAND 94601,2194 45TH AVE OAKLAND CA 94601,2194 45TH AVE,,OAKLAND,CA,94601
36-2412-12,036 241201200,1914,4535,THOMPSON ST,,OAKLAND,94601,4535 THOMPSON ST OAKLAND 94601,4535 THOMPSON ST OAKLAND CA 94601,4535 THOMPSON ST,,OAKLAND,CA,94601
36-2412-11,036 241201100,1921,4533,THOMPSON ST,,OAKLAND,94601,4533 THOMPSON ST OAKLAND 94601,1573 WINDING WAY BELMONT CA 94002,4533 THOMPSON ST,,OAKLAND,CA,94601
36-2412-3,036 241200300,1927,2166,45TH AVE,,OAKLAND,94601,2166 45TH AVE OAKLAND 94601,2166 45TH AVE OAKLAND CA 94601,2166 45TH AVE,,OAKLAND,CA,94601
36-2412-20,036 241202000,1954,4552,ELLEN ST,,OAKLAND,94601,4552 ELLEN ST OAKLAND 94601,4552 ELLEN ST OAKLAND CA 94601,4552 ELLEN ST,,OAKLAND,CA,94601
36-2412-26,036 241202600,1928,4512,ELLEN ST,,OAKLAND,94601,4512 ELLEN ST OAKLAND 94601,4512 ELLEN ST OAKLAND CA 94601,4512 ELLEN ST,,OAKLAND,CA,94601
36-2412-17,036 241201700,1912,2161,47TH AVE,,OAKLAND,94601,2161 47TH AVE OAKLAND 94601,2161 47TH AVE OAKLAND CA 94601,2161 47TH AVE,,OAKLAND,CA,94601
36-2412-22,036 241202200,1917,4538,ELLEN ST,,OAKLAND,94601,4538 ELLEN ST OAKLAND 94601,4538 ELLEN ST OAKLAND CA 94601,4538 ELLEN ST,,OAKLAND,CA,94601
36-2412-14,036 241201400,1906,4541,THOMPSON ST,,OAKLAND,94601,4541 THOMPSON ST OAKLAND 94601,4541 THOMPSON ST OAKLAND CA 94601,4541 THOMPSON ST,,OAKLAND,CA,94601
36-2412-13,036 241201300,1914,4539,THOMPSON ST,,OAKLAND,94601,4539 THOMPSON ST OAKLAND 94601,4539 THOMPSON ST OAKLAND CA 94601,4539 THOMPSON ST,,OAKLAND,CA,94601
36-2412-15,036 241201500,1914,2173,47TH AVE,,OAKLAND,94601,2173 47TH AVE OAKLAND 94601,2173 47TH AVE OAKLAND CA 94601,2173 47TH AVE,,OAKLAND,CA,94601
36-2412-21,036 241202100,1921,4542,ELLEN ST,,OAKLAND,94601,4542 ELLEN ST OAKLAND 94601,4542 ELLEN ST OAKLAND CA 94601,4542 ELLEN ST,,OAKLAND,CA,94601
36-2412-18,036 241201800,1920,2155,47TH AVE,,OAKLAND,94601,2155 47TH AVE OAKLAND 94601,2155 47TH AVE OAKLAND CA 94601,2155 47TH AVE,,OAKLAND,CA,94601
36-2412-16,036 241201600,1925,2165,47TH AVE,,OAKLAND,94601,2165 47TH AVE OAKLAND 94601,2167 47TH AVE OAKLAND CA 94601,2165 47TH AVE,,OAKLAND,CA,94601
36-2412-23,036 241202300,1942,4524,ELLEN ST,,OAKLAND,94601,4524 ELLEN ST OAKLAND 94601,15928 BAYBERRY LN SAN LORENZO CA 94580,4524 ELLEN ST,,OAKLAND,CA,94601
36-2411-7-2,036 241100702,1965,4545,ELLEN ST,,OAKLAND,94601,4545 ELLEN ST OAKLAND 94601,4545 ELLEN ST OAKLAND CA 94601,4545 ELLEN ST,,OAKLAND,CA,94601
36-2411-7-1,036 241100701,1965,4541,ELLEN ST,,OAKLAND,94601,4541 ELLEN ST OAKLAND 94601,1501 THISTLE CT OAKLEY CA 94561,4541 ELLEN ST,,OAKLAND,CA,94601
36-2411-12,036 241101200,0,2101,47TH AVE,,OAKLAND,94601,2101 47TH AVE OAKLAND 94601,2101 47TH AVE OAKLAND CA 94601,2101 47TH AVE,,OAKLAND,CA,94601
36-2411-4,036 241100400,1914,4527,ELLEN ST,,OAKLAND,94601,4527 ELLEN ST OAKLAND 94601,4527 ELLEN ST OAKLAND CA 94601,4527 ELLEN ST,,OAKLAND,CA,94601
36-2411-21,036 241102100,1966,2120,45TH AVE,,OAKLAND,94601,2120 45TH AVE OAKLAND 94601,6600 BANNING DR OAKLAND CA 94611,2120 45TH AVE,,OAKLAND,CA,94601
36-2411-3,036 241100300,1928,4515,ELLEN ST,,OAKLAND,94601,4515 ELLEN ST OAKLAND 94601,4515 ELLEN ST OAKLAND CA 94601,4515 ELLEN ST,,OAKLAND,CA,94601
36-2411-22,036 241102200,1913,2126,45TH AVE,,OAKLAND,94601,2126 45TH AVE OAKLAND 94601,824 E 19TH ST OAKLAND CA 94606,2126 45TH AVE,,OAKLAND,CA,94601
36-2411-14,036 241101400,1917,4624,MELROSE AVE,,OAKLAND,94601,4624 MELROSE AVE OAKLAND 94601,4624 MELROSE AVE OAKLAND CA 94601,4624 MELROSE AVE,,OAKLAND,CA,94601
36-2411-13,036 241101300,1925,4630,MELROSE AVE,,OAKLAND,94601,4630 MELROSE AVE OAKLAND 94601,4630 MELROSE AVE OAKLAND CA 94601,4630 MELROSE AVE,,OAKLAND,CA,94601
36-2411-23,036 241102300,1914,4510,MELROSE AVE,,OAKLAND,94601,4510 MELROSE AVE OAKLAND 94601,4510 MELROSE AVE OAKLAND CA 94601,4510 MELROSE AVE,,OAKLAND,CA,94601
36-2411-19,036 241101900,1912,4506,MELROSE AVE,,OAKLAND,94601,4506 MELROSE AVE OAKLAND 94601,5875 PICARDY DR OAKLAND CA 94605,4506 MELROSE AVE,,OAKLAND,CA,94601
36-2411-2,036 241100200,1928,4507,ELLEN ST,,OAKLAND,94601,4507 ELLEN ST OAKLAND 94601,5941 VALLEY MEADOW CT SAN JOSE CA 95135,4507 ELLEN ST,,OAKLAND,CA,94601
36-2411-5,036 241100500,1914,4533,ELLEN ST,,OAKLAND,94601,4533 ELLEN ST OAKLAND 94601,3342 WISCONSIN ST OAKLAND CA 94602,4533 ELLEN ST,,OAKLAND,CA,94601
36-2411-15,036 241101500,1910,4616,MELROSE AVE,,OAKLAND,94601,4616 MELROSE AVE OAKLAND 94601,43 QUAIL HILL LN EL SOBRANTE CA 94803,4616 MELROSE AVE,,OAKLAND,CA,94601
36-2411-11,036 241101100,1914,2109,47TH AVE,,OAKLAND,94601,2109 47TH AVE OAKLAND 94601,2101 47TH AVE OAKLAND CA 94601,2109 47TH AVE,,OAKLAND,CA,94601
36-2411-9,036 241100900,1910,2121,47TH AVE,,OAKLAND,94601,2121 47TH AVE OAKLAND 94601,944 ALICE AVE SAN LEANDRO CA 94577,2121 47TH AVE,,OAKLAND,CA,94601
36-2411-8-1,036 241100801,1918,2135,47TH AVE,,OAKLAND,94601,2135 47TH AVE OAKLAND 94601,2135 47TH AVE OAKLAND CA 94601,2135 47TH AVE,,OAKLAND,CA,94601
36-2411-8-2,036 241100802,1915,2129,47TH AVE,,OAKLAND,94601,2129 47TH AVE OAKLAND 94601,26744 GADING RD HAYWARD CA 94544,2129 47TH AVE,,OAKLAND,CA,94601
36-2411-16,036 241101600,2016,4614,MELROSE AVE,,OAKLAND,94601,4614 MELROSE AVE OAKLAND 94601,4614 MELROSE AVE OAKLAND CA 94601,4614 MELROSE AVE,,OAKLAND,CA,94601
36-2411-10,036 241101000,1913,2115,47TH AVE,,OAKLAND,94601,2115 47TH AVE OAKLAND 94601,2115 47TH AVE OAKLAND CA 94601,2115 47TH AVE,,OAKLAND,CA,94601
36-2411-20,036 241102000,1916,4500,MELROSE AVE,,OAKLAND,94601,4500 MELROSE AVE OAKLAND 94601,4500 MELROSE AVE OAKLAND CA 94601,4500 MELROSE AVE,,OAKLAND,CA,94601
36-2411-17,036 241101700,1910,4602,MELROSE AVE,,OAKLAND,94601,4602 MELROSE AVE OAKLAND 94601,4602 MELROSE AVE OAKLAND CA 94601,4602 MELROSE AVE,,OAKLAND,CA,94601
36-2411-24,036 241102400,1914,4516,MELROSE AVE,,OAKLAND,94601,4516 MELROSE AVE OAKLAND 94601,1042 EL CAMINO REAL B212 ENCINITAS CA 92024,4516 MELROSE AVE,,OAKLAND,CA,94601
36-2411-1,036 241100100,1928,4501,ELLEN ST,,OAKLAND,94601,4501 ELLEN ST OAKLAND 94601,4501 ELLEN ST OAKLAND CA 94601,4501 ELLEN ST,,OAKLAND,CA,94601
36-2411-6,036 241100600,1910,4539,ELLEN ST,,OAKLAND,94601,4539 ELLEN ST OAKLAND 94601,4539 ELLEN ST OAKLAND CA 94601,4539 ELLEN ST,,OAKLAND,CA,94601
36-2410-4-2,036 241000402,1915,2121,45TH AVE,,OAKLAND,94601,2121 45TH AVE OAKLAND 94601,2121 45TH AVE OAKLAND CA 94601,2121 45TH AVE,,OAKLAND,CA,94601
36-2410-3,036 241000300,1912,2135,45TH AVE,,OAKLAND,94601,2135 45TH AVE OAKLAND 94601,2135 45TH AVE OAKLAND CA 94601,2135 45TH AVE,,OAKLAND,CA,94601
36-2410-5-1,036 241000501,1915,2119,45TH AVE,,OAKLAND,94601,2119 45TH AVE OAKLAND 94601,2119 45TH AVE OAKLAND CA 94601,2119 45TH AVE,,OAKLAND,CA,94601
36-2410-8,036 241000800,1943,4436,MELROSE AVE,,OAKLAND,94601,4436 MELROSE AVE OAKLAND 94601,102 COLBY ST SAN FRANCISCO CA 94134,4436 MELROSE AVE,,OAKLAND,CA,94601
36-2410-4-1,036 241000401,1915,2127,45TH AVE,,OAKLAND,94601,2127 45TH AVE OAKLAND 94601,2127 45TH AVE OAKLAND CA 94601,2127 45TH AVE,,OAKLAND,CA,94601
36-2410-1,036 241000100,1957,2157,45TH AVE,,OAKLAND,94601,2157 45TH AVE OAKLAND 94601,2157 45TH AVE OAKLAND CA 94601,2157 45TH AVE,,OAKLAND,CA,94601
36-2410-2,036 241000200,1912,2139,45TH AVE,,OAKLAND,94601,2139 45TH AVE OAKLAND 94601,2139 45TH AVE OAKLAND CA 94601,2139 45TH AVE,,OAKLAND,CA,94601
36-2410-6,036 241000600,1940,2109,45TH AVE,,OAKLAND,94601,2109 45TH AVE OAKLAND 94601,2109 45TH AVE OAKLAND CA 94601,2109 45TH AVE,,OAKLAND,CA,94601
36-2410-7,036 241000700,1956,4442,MELROSE AVE,,OAKLAND,94601,4442 MELROSE AVE OAKLAND 94601,4442 MELROSE AVE OAKLAND CA 94601,4442 MELROSE AVE,,OAKLAND,CA,94601
38-3241-11,038 324101100,1953,5834,ELIZABETH ST,,OAKLAND,94621,5834 ELIZABETH ST OAKLAND 94621,360 GRAND AVE 237 OAKLAND CA 94610,5834 ELIZABETH ST,,OAKLAND,CA,94621
38-3241-14,038 324101400,1929,5814,ELIZABETH ST,,OAKLAND,94621,5814 ELIZABETH ST OAKLAND 94621,214 CHERRYWOOD AVE SAN LEANDRO CA 94577,5814 ELIZABETH ST,,OAKLAND,CA,94621
38-3241-15,038 324101500,1959,5808,ELIZABETH ST,,OAKLAND,94621,5808 ELIZABETH ST OAKLAND 94621,1129 CHANNING WAY BERKELEY CA 94702,5808 ELIZABETH ST,,OAKLAND,CA,94621
38-3241-16,038 324101600,1951,5806,ELIZABETH ST,,OAKLAND,94621,5806 ELIZABETH ST OAKLAND 94621,3394 MONTEREY BLVD OAKLAND CA 94602,5806 ELIZABETH ST,,OAKLAND,CA,94621
38-3241-18-3,038 324101803,0,5730,ELIZABETH ST,,OAKLAND,94621,5730 ELIZABETH ST OAKLAND 94621,1619 HARRISON ST OAKLAND CA 94612,5730 ELIZABETH ST,,OAKLAND,CA,94621
38-3241-12,038 324101200,1938,5826,ELIZABETH ST,,OAKLAND,94621,5826 ELIZABETH ST OAKLAND 94621,5826 ELIZABETH ST OAKLAND CA 94621,5826 ELIZABETH ST,,OAKLAND,CA,94621
38-3241-19-2,038 324101902,0,5726,ELIZABETH ST,,OAKLAND,94621,5726 ELIZABETH ST OAKLAND 94621,1619 HARRISON ST OAKLAND CA 94612,5726 ELIZABETH ST,,OAKLAND,CA,94621
38-3241-13,038 324101300,1938,5820,ELIZABETH ST,,OAKLAND,94621,5820 ELIZABETH ST OAKLAND 94621,2015 MANHATTAN BEACH BLVD 100 REDONDO BEACH CA 90278,5820 ELIZABETH ST,,OAKLAND,CA,94621
38-3241-20-2,038 324102002,1918,5720,ELIZABETH ST,,OAKLAND,94621,5720 ELIZABETH ST OAKLAND 94621,1545 151ST AVE SAN LEANDRO CA 94578,5720 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-12-1,038 324001201,1936,5758,HARMON AVE,,OAKLAND,94621,5758 HARMON AVE OAKLAND 94621,5758 HARMON AVE OAKLAND CA 94621,5758 HARMON AVE,,OAKLAND,CA,94621
38-3240-15,038 324001500,1922,5746,HARMON AVE,,OAKLAND,94621,5746 HARMON AVE OAKLAND 94621,5746 HARMON AVE OAKLAND CA 94621,5746 HARMON AVE,,OAKLAND,CA,94621
38-3240-3,038 324000300,0,2143,SEMINARY AVE,,OAKLAND,94621,2143 SEMINARY AVE OAKLAND 94621,1719 64TH ST EMERYVILLE CA 94608,2143 SEMINARY AVE,,OAKLAND,CA,94621
38-3240-4,038 324000400,1952,2137,SEMINARY AVE,,OAKLAND,94621,2137 SEMINARY AVE OAKLAND 94621,P.O. BOX 3587 CALEXICO CA 92232,2137 SEMINARY AVE,,OAKLAND,CA,94621
38-3240-36-7,038 324003607,1965,5821,ELIZABETH ST,,OAKLAND,94621,5821 ELIZABETH ST OAKLAND 94621,1615 EDGEHILL CT SAN LEANDRO CA 94577,5821 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-16-2,038 324001602,1957,5726,HARMON AVE,,OAKLAND,94621,5726 HARMON AVE OAKLAND 94621,2000 BRAEMAR RD OAKLAND CA 94602,5726 HARMON AVE,,OAKLAND,CA,94621
38-3240-24-3,038 324002403,1967,2126,57TH AVE,,OAKLAND,94621,2126 57TH AVE OAKLAND 94621,5900 WILSHIRE BLVD 1600 LOS ANGELES CA 90036,2126 57TH AVE,,OAKLAND,CA,94621
38-3240-2,038 324000200,0,2151,SEMINARY AVE,,OAKLAND,94621,2151 SEMINARY AVE OAKLAND 94621,5656 LEONA ST OAKLAND CA 94605,2151 SEMINARY AVE,,OAKLAND,CA,94621
38-3240-9,038 324000900,1950,5840,HARMON AVE,,OAKLAND,94621,5840 HARMON AVE OAKLAND 94621,PO BOX 6693 SAN PABLO CA 94806,5840 HARMON AVE,,OAKLAND,CA,94621
38-3240-10,038 324001000,1908,5816,HARMON AVE,,OAKLAND,94621,5816 HARMON AVE OAKLAND 94621,5816 HARMON AVE OAKLAND CA 94621,5816 HARMON AVE,,OAKLAND,CA,94621
38-3240-29,038 324002900,1926,5715,ELIZABETH ST,,OAKLAND,94621,5715 ELIZABETH ST OAKLAND 94621,890 HAVASU CT LIVERMORE CA 94551,5715 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-32,038 324003200,1920,5733,ELIZABETH ST,,OAKLAND,94621,5733 ELIZABETH ST OAKLAND 94621,5733 ELIZABETH ST OAKLAND CA 94621,5733 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-16-1,038 324001601,1938,5734,HARMON AVE,,OAKLAND,94621,5734 HARMON AVE OAKLAND 94621,5734 HARMON AVE OAKLAND CA 94621,5734 HARMON AVE,,OAKLAND,CA,94621
38-3240-11,038 324001100,1935,5806,HARMON AVE,,OAKLAND,94621,5806 HARMON AVE OAKLAND 94621,5806 HARMON AVE OAKLAND CA 94621,5806 HARMON AVE,,OAKLAND,CA,94621
38-3240-14,038 324001400,0,5752,HARMON AVE,,OAKLAND,94621,5752 HARMON AVE OAKLAND 94621,5752 HARMON AVE OAKLAND CA 94621,5752 HARMON AVE,,OAKLAND,CA,94621
38-3240-36-4,038 324003604,1965,5815,ELIZABETH ST,,OAKLAND,94621,5815 ELIZABETH ST OAKLAND 94621,5815 ELIZABETH ST C OAKLAND CA 94621,5815 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-33,038 324003300,1942,5741,ELIZABETH ST,,OAKLAND,94621,5741 ELIZABETH ST OAKLAND 94621,P O BOX 3437 ANTIOCH CA 94531,5741 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-1,038 324000100,0,5835,ELIZABETH ST,,OAKLAND,94621,5835 ELIZABETH ST OAKLAND 94621,3400 LONGVIEW DR SAN BRUNO CA 94066,5835 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-7,038 324000700,1922,2117,SEMINARY AVE,,OAKLAND,94621,2117 SEMINARY AVE OAKLAND 94621,415 DOUGLAS AVE OAKLAND CA 94603,2117 SEMINARY AVE,,OAKLAND,CA,94621
38-3240-30,038 324003000,1926,5721,ELIZABETH ST,,OAKLAND,94621,5721 ELIZABETH ST OAKLAND 94621,5721 ELIZABETH ST OAKLAND CA 94621,5721 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-8,038 324000800,1908,2111,SEMINARY AVE,,OAKLAND,94621,2111 SEMINARY AVE OAKLAND 94621,P O BOX 4393 HAYWARD CA 94540,2111 SEMINARY AVE,,OAKLAND,CA,94621
38-3240-5,038 324000500,1929,2129,SEMINARY AVE,,OAKLAND,94621,2129 SEMINARY AVE OAKLAND 94621,7105 ORRAL ST OAKLAND CA 94621,2129 SEMINARY AVE,,OAKLAND,CA,94621
38-3240-21,038 324002100,1926,2112,57TH AVE,,OAKLAND,94621,2112 57TH AVE OAKLAND 94621,2112 57TH AVE OAKLAND CA 94621,2112 57TH AVE,,OAKLAND,CA,94621
38-3240-17,038 324001700,0,5720,HARMON AVE,,OAKLAND,94621,5720 HARMON AVE OAKLAND 94621,485 BARBARA WAY HILLSBOROUGH CA 94010,5720 HARMON AVE,,OAKLAND,CA,94621
38-3240-31,038 324003100,1937,5727,ELIZABETH ST,,OAKLAND,94621,5727 ELIZABETH ST OAKLAND 94621,5727 ELIZABETH ST OAKLAND CA 94621,5727 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-19,038 324001900,1933,2100,57TH AVE,,OAKLAND,94621,2100 57TH AVE OAKLAND 94621,1832 BALBOA ST SAN FRANCISCO CA 94121,2100 57TH AVE,,OAKLAND,CA,94621
38-3240-26,038 324002600,1925,2136,57TH AVE,,OAKLAND,94621,2136 57TH AVE OAKLAND 94621,2136 57TH AVE OAKLAND CA 94621,2136 57TH AVE,,OAKLAND,CA,94621
38-3240-22,038 324002200,1926,2120,57TH AVE,,OAKLAND,94621,2120 57TH AVE OAKLAND 94621,2120 57TH AVE OAKLAND CA 94621,2120 57TH AVE,,OAKLAND,CA,94621
38-3240-25,038 324002500,1937,2130,57TH AVE,,OAKLAND,94621,2130 57TH AVE OAKLAND 94621,2130 57TH AVE OAKLAND CA 94621,2130 57TH AVE,,OAKLAND,CA,94621
38-3240-20,038 324002000,1932,2106,57TH AVE,,OAKLAND,94621,2106 57TH AVE OAKLAND 94621,364 41ST ST OAKLAND CA 94609,2106 57TH AVE,,OAKLAND,CA,94621
38-3240-36-5,038 324003605,1965,5809,ELIZABETH ST,,OAKLAND,94621,5809 ELIZABETH ST OAKLAND 94621,PO BOX 641324 SAN FRANCISCO CA 94164,5809 ELIZABETH ST,,OAKLAND,CA,94621
38-3240-6,038 324000600,1924,2123,SEMINARY AVE,,OAKLAND,94621,2123 SEMINARY AVE OAKLAND 94621,2123 SEMINARY AVE OAKLAND CA 94621,2123 SEMINARY AVE,,OAKLAND,CA,94621
38-3240-18,038 324001800,1932,5714,HARMON AVE,,OAKLAND,94621,5714 HARMON AVE OAKLAND 94621,5714 HARMON AVE OAKLAND CA 94621,5714 HARMON AVE,,OAKLAND,CA,94621
38-3237-65,038 323709100,1929,1800,57TH AVE,A,OAKLAND,94621,1800 57TH AVE  A OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1800 57TH AVE,,OAKLAND,CA,94621
38-3237-66,038 323709100,1929,1800,57TH AVE,B,OAKLAND,94621,1800 57TH AVE  B OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1800 57TH AVE,,OAKLAND,CA,94621
38-3237-67,038 323709100,1929,1800,57TH AVE,C,OAKLAND,94621,1800 57TH AVE  C OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1800 57TH AVE,,OAKLAND,CA,94621
38-3237-68,038 323709100,1929,1800,57TH AVE,D,OAKLAND,94621,1800 57TH AVE  D OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1800 57TH AVE,,OAKLAND,CA,94621
38-3237-69,038 323709100,1929,1800,57TH AVE,E,OAKLAND,94621,1800 57TH AVE  E OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1800 57TH AVE,,OAKLAND,CA,94621
38-3237-70,038 323709100,1989,1802,57TH AVE,A,OAKLAND,94621,1802 57TH AVE  A OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1802 57TH AVE,,OAKLAND,CA,94621
38-3237-89,038 323709100,1929,1812,57TH AVE,G,OAKLAND,94621,1812 57TH AVE  G OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1812 57TH AVE,,OAKLAND,CA,94621
38-3237-90,038 323709100,1929,1812,57TH AVE,H,OAKLAND,94621,1812 57TH AVE  H OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1812 57TH AVE,,OAKLAND,CA,94621
38-3237-83,038 323709100,1929,1812,57TH AVE,A,OAKLAND,94621,1812 57TH AVE  A OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1812 57TH AVE,,OAKLAND,CA,94621
38-3237-84,038 323709100,1929,1812,57TH AVE,,OAKLAND,94621,1812 57TH AVE OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1812 57TH AVE,,OAKLAND,CA,94621
38-3237-85,038 323709100,1929,1812,57TH AVE,C,OAKLAND,94621,1812 57TH AVE  C OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1812 57TH AVE,,OAKLAND,CA,94621
38-3237-86,038 323709100,1929,1812,57TH AVE,D,OAKLAND,94621,1812 57TH AVE  D OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1812 57TH AVE,,OAKLAND,CA,94621
38-3237-87,038 323709100,1929,1812,57TH AVE,E,OAKLAND,94621,1812 57TH AVE  E OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1812 57TH AVE,,OAKLAND,CA,94621
38-3237-88,038 323709100,1929,1812,57TH AVE,F,OAKLAND,94621,1812 57TH AVE  F OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1812 57TH AVE,,OAKLAND,CA,94621
38-3237-77,038 323709100,1989,1804,57TH AVE,D,OAKLAND,94621,1804 57TH AVE  D OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1804 57TH AVE,,OAKLAND,CA,94621
38-3237-78,038 323709100,1929,1808,57TH AVE,A,OAKLAND,94621,1808 57TH AVE  A OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1808 57TH AVE,,OAKLAND,CA,94621
38-3237-79,038 323709100,1929,1808,57TH AVE,B,OAKLAND,94621,1808 57TH AVE  B OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1808 57TH AVE,,OAKLAND,CA,94621
38-3237-80,038 323709100,1929,1808,57TH AVE,C,OAKLAND,94621,1808 57TH AVE  C OAKLAND 94621,6114 LA SALLE AVE 426 OAKLAND CA 94611,1808 57TH AVE,,OAKLAND,CA,94621
